Date,BEL.NS,HAL.NS,HDFCBANK.NS,ICICIBANK.NS,JSL.NS,NTPC.NS,TATAPOWER.NS,TATASTEEL.NS,^NSEI
2025-08-07,386.8525390625,4535.32421875,997.7000122070312,1429.271728515625,721.8349609375,321.2712707519531,385.54998779296875,159.6699981689453,24596.150390625
2025-08-08,383.7098388671875,4425.693359375,986.9500122070312,1424.9053955078125,680.7922973632812,326.1427001953125,378.79998779296875,157.9499969482422,24363.30078125
2025-08-11,383.0114440917969,4429.978515625,997.7999877929688,1425.5999755859375,675.711669921875,327.5067443847656,384.29998779296875,158.52000427246094,24585.05078125
2025-08-12,379.4696960449219,4394.59765625,984.9500122070312,1422.0,710.4287109375,331.3551940917969,384.45001220703125,160.16000366210938,24487.400390625
2025-08-13,387.95001220703125,4509.2119140625,990.1500244140625,1420.800048828125,718.9959106445312,331.20904541015625,387.20001220703125,160.17999267578125,24619.349609375
2025-08-14,384.8999938964844,4539.80908203125,995.5499877929688,1427.300048828125,727.1148071289062,330.62445068359375,385.29998779296875,155.3000030517578,24631.30078125
2025-08-18,382.5,4499.1455078125,1001.7999877929688,1434.5999755859375,744.548095703125,327.4092712402344,387.29998779296875,157.9600067138672,24876.94921875
2025-08-19,380.04998779296875,4437.65283203125,995.5499877929688,1436.300048828125,755.0079956054688,326.43499755859375,389.1499938964844,159.22999572753906,24980.650390625
2025-08-20,371.8500061035156,4453.39990234375,994.0999755859375,1430.5999755859375,762.1306762695312,333.206298828125,390.54998779296875,161.9199981689453,25050.55078125
2025-08-21,374.20001220703125,4474.0,995.5999755859375,1446.0,771.3453979492188,330.0885925292969,388.04998779296875,161.50999450683594,25083.75
2025-08-22,374.8500061035156,4473.0,982.2999877929688,1436.4000244140625,776.5888671875,328.3348693847656,385.6000061035156,158.5500030517578,24870.099609375
2025-08-25,372.04998779296875,4457.60009765625,982.0499877929688,1433.199951171875,795.4655151367188,329.16302490234375,383.25,159.6300048828125,24967.75
2025-08-26,365.8500061035156,4383.60009765625,973.4000244140625,1416.5999755859375,794.2670288085938,324.6325988769531,377.75,155.02999877929688,24712.05078125
2025-08-28,363.8500061035156,4344.7001953125,957.7999877929688,1399.0999755859375,805.4531860351562,322.2942810058594,371.1000061035156,153.6300048828125,24500.900390625
2025-08-29,369.3999938964844,4332.60009765625,951.5999755859375,1397.800048828125,762.0069580078125,319.1278381347656,374.1499938964844,154.47999572753906,24426.849609375
2025-09-01,373.8999938964844,4429.60009765625,950.5999755859375,1411.0,754.4163208007812,322.1968688964844,380.54998779296875,156.1699981689453,24625.05078125
2025-09-02,376.6000061035156,4451.5,944.5,1394.199951171875,760.3090209960938,327.6528625488281,386.04998779296875,158.38999938964844,24579.599609375
2025-09-03,378.70001220703125,4451.0,954.4500122070312,1397.0,759.7097778320312,325.65557861328125,389.1499938964844,167.85000610351562,24715.05078125
2025-09-04,372.5,4436.89990234375,961.25,1405.5,745.976806640625,324.81903076171875,382.6000061035156,166.80999755859375,24734.30078125
2025-09-05,370.79998779296875,4404.7998046875,963.4000244140625,1402.800048828125,754.7659301757812,323.490478515625,385.79998779296875,167.67999267578125,24741.0
2025-09-08,371.8999938964844,4443.60009765625,966.0,1402.699951171875,747.7745361328125,321.5221862792969,383.25,168.82000732421875,24773.150390625
2025-09-09,371.95001220703125,4454.0,965.1500244140625,1403.699951171875,768.099365234375,318.9633483886719,384.6499938964844,169.14999389648438,24868.599609375
2025-09-10,388.04998779296875,4557.5,965.9000244140625,1403.9000244140625,777.3379516601562,320.4888000488281,386.5,169.42999267578125,24973.099609375
2025-09-11,385.1499938964844,4581.2001953125,967.7999877929688,1401.5999755859375,760.2590942382812,325.8031921386719,388.1000061035156,169.41000366210938,25005.5
2025-09-12,399.29998779296875,4745.60009765625,967.2999877929688,1417.699951171875,740.0341186523438,326.44293212890625,386.25,169.77999877929688,25114.0
2025-09-15,398.45001220703125,4795.2001953125,967.0499877929688,1419.4000244140625,749.272705078125,325.8524475097656,388.0,169.22999572753906,25069.19921875
2025-09-16,402.8999938964844,4840.0,966.8499755859375,1421.5999755859375,752.7683715820312,329.73980712890625,396.04998779296875,172.02000427246094,25239.099609375
2025-09-17,412.20001220703125,4890.2001953125,966.5,1419.199951171875,759.6597900390625,331.06842041015625,394.6499938964844,171.36000061035156,25330.25
2025-09-18,409.8999938964844,4856.7998046875,976.9000244140625,1421.699951171875,761.2578735351562,331.6097106933594,393.1000061035156,172.02999877929688,25423.599609375
2025-09-19,408.8999938964844,4916.2001953125,966.9000244140625,1402.199951171875,777.9871826171875,333.28277587890625,396.29998779296875,171.47999572753906,25327.05078125
2025-09-22,406.3999938964844,4808.7001953125,964.2000122070312,1401.5,786.5765380859375,333.8240661621094,395.29998779296875,171.38999938964844,25202.349609375
2025-09-23,404.45001220703125,4799.89990234375,957.2000122070312,1394.300048828125,800.0098876953125,337.5638427734375,395.5,173.2899932861328,25169.5
2025-09-24,395.45001220703125,4723.89990234375,951.0499877929688,1382.699951171875,798.4618530273438,342.0909118652344,390.29998779296875,172.66000366210938,25056.900390625
2025-09-25,403.1499938964844,4775.2001953125,949.8499755859375,1375.800048828125,783.4803466796875,335.10345458984375,386.0,172.3800048828125,24890.849609375
2025-09-26,395.8999938964844,4736.10009765625,945.0499877929688,1359.5999755859375,788.174560546875,332.5446472167969,383.79998779296875,167.39999389648438,24654.69921875
2025-09-29,399.95001220703125,4740.0,950.2999877929688,1348.0999755859375,736.7881469726562,335.54632568359375,388.04998779296875,168.97999572753906,24634.900390625
2025-09-30,403.95001220703125,4746.5,951.0,1348.0,736.8380737304688,335.05426025390625,388.6499938964844,168.77000427246094,24611.099609375
2025-10-01,406.5,4803.39990234375,965.25,1372.0,761.4576416015625,334.857421875,391.1499938964844,167.50999450683594,24836.30078125
2025-10-03,412.6499938964844,4870.39990234375,965.1500244140625,1365.199951171875,787.275634765625,336.57965087890625,394.8999938964844,173.2100067138672,24894.25
2025-10-06,413.25,4845.2001953125,973.4500122070312,1363.4000244140625,760.059326171875,333.7256164550781,395.54998779296875,170.05999755859375,25077.650390625
2025-10-07,410.29998779296875,4837.60009765625,982.5,1375.9000244140625,757.0630493164062,332.64306640625,392.5,171.42999267578125,25108.30078125
2025-10-08,403.6499938964844,4789.10009765625,978.7000122070312,1370.300048828125,752.66845703125,328.5096435546875,385.45001220703125,171.94000244140625,25046.150390625
2025-10-09,409.3500061035156,4846.2998046875,977.0999755859375,1376.199951171875,769.1980590820312,330.5271301269531,388.20001220703125,176.4199981689453,25181.80078125
2025-10-10,413.5,4832.89990234375,980.9000244140625,1380.300048828125,771.744873046875,334.3161315917969,390.1000061035156,173.86000061035156,25285.349609375
2025-10-13,409.3999938964844,4745.39990234375,977.0,1379.4000244140625,773.0432739257812,336.2844543457031,391.1499938964844,173.02999877929688,25227.349609375
2025-10-14,402.3999938964844,4746.7998046875,977.1500244140625,1384.0999755859375,774.5913696289062,331.314453125,391.54998779296875,170.50999450683594,25145.5
2025-10-15,408.1000061035156,4845.2001953125,978.25,1398.4000244140625,782.881103515625,333.8732604980469,396.5,173.24000549316406,25323.55078125
2025-10-16,411.79998779296875,4861.2998046875,994.3499755859375,1417.300048828125,807.900146484375,336.08758544921875,399.0,174.0,25585.30078125
2025-10-17,412.79998779296875,4878.5,1002.5499877929688,1436.5999755859375,790.6215209960938,335.59552001953125,397.79998779296875,172.22000122070312,25709.849609375
2025-10-20,416.5,4860.0,1002.9500122070312,1390.300048828125,783.8798217773438,336.5304870605469,399.79998779296875,171.9499969482422,25843.150390625
2025-10-21,417.70001220703125,4858.2001953125,1007.7000122070312,1382.0,796.5142211914062,336.57965087890625,398.79998779296875,172.77999877929688,25868.599609375
2025-10-23,418.6499938964844,4810.2001953125,1008.7999877929688,1363.699951171875,799.3107299804688,337.2193603515625,397.6499938964844,174.16000366210938,25891.400390625
2025-10-24,422.04998779296875,4814.2001953125,994.75,1377.699951171875,801.05859375,334.21771240234375,396.8500061035156,174.44000244140625,25795.150390625
2025-10-27,415.1499938964844,4756.7998046875,1002.9500122070312,1377.5999755859375,810.2971801757812,336.3336486816406,400.25,176.66000366210938,25966.05078125
2025-10-28,413.54998779296875,4724.5,1003.5499877929688,1363.0999755859375,802.7066040039062,333.77484130859375,398.6499938964844,181.80999755859375,25936.19921875
2025-10-29,407.20001220703125,4695.10009765625,1007.8499755859375,1370.4000244140625,802.7066040039062,341.99249267578125,410.70001220703125,185.19000244140625,26053.900390625
2025-10-30,409.8999938964844,4650.2001953125,998.1500244140625,1362.4000244140625,781.7325439453125,339.67974853515625,409.79998779296875,184.35000610351562,25877.849609375
2025-10-31,426.1000061035156,4679.7998046875,987.2999877929688,1345.300048828125,752.7683715820312,331.6097106933594,404.8999938964844,182.83999633789062,25722.099609375
2025-11-03,422.29998779296875,4694.7001953125,992.6500244140625,1346.4000244140625,749.4724731445312,329.887451171875,408.6000061035156,182.6699981689453,25763.349609375
2025-11-04,415.1499938964844,4685.7998046875,985.25,1336.9000244140625,737.4873046875,325.3603515625,400.6000061035156,179.2899932861328,25597.650390625
2025-11-06,408.79998779296875,4593.60009765625,984.6500244140625,1320.4000244140625,728.8978881835938,321.4729309082031,391.75,177.27000427246094,25509.69921875
2025-11-07,414.25,4626.60009765625,982.2999877929688,1343.0,730.8455200195312,323.6564636230469,393.20001220703125,181.3699951171875,25492.30078125
2025-11-10,416.8500061035156,4789.7998046875,984.5,1348.0,721.8566284179688,323.0113525390625,395.8500061035156,181.47999572753906,25574.349609375
2025-11-11,427.29998779296875,4862.60009765625,991.7000122070312,1358.300048828125,740.0341186523438,324.20233154296875,395.6000061035156,181.0399932861328,25694.94921875
2025-11-12,424.75,4748.5,989.5,1358.9000244140625,727.349853515625,324.6986083984375,388.6499938964844,178.61000061035156,25875.80078125
2025-11-13,419.79998779296875,4751.0,986.6500244140625,1385.9000244140625,737.9866943359375,324.5001220703125,388.79998779296875,176.64999389648438,25879.150390625
2025-11-14,426.8500061035156,4729.7998046875,989.5999755859375,1373.0,737.1376953125,325.9888610839844,388.3999938964844,174.25999450683594,25910.05078125
2025-11-17,424.54998779296875,4795.2001953125,996.5499877929688,1379.0,748.27392578125,327.72576904296875,392.75,173.1699981689453,26013.44921875
2025-11-18,420.8999938964844,4807.89990234375,992.4500122070312,1373.4000244140625,750.0717163085938,325.9888610839844,386.25,172.4499969482422,25910.05078125
2025-11-19,423.20001220703125,4744.2001953125,994.5999755859375,1383.0999755859375,770.3466186523438,324.1527404785156,389.1000061035156,173.2100067138672,26052.650390625
2025-11-20,423.0,4716.60009765625,1008.8499755859375,1383.0,767.4002075195312,324.1527404785156,388.1000061035156,172.4600067138672,26192.150390625
2025-11-21,416.3500061035156,4595.0,998.0499877929688,1369.5,751.56982421875,324.20233154296875,387.0,168.0,26068.150390625
2025-11-24,403.79998779296875,4445.10009765625,999.1500244140625,1368.4000244140625,753.5673828125,321.0263366699219,382.54998779296875,165.36000061035156,25959.5
2025-11-25,410.25,4441.60009765625,989.7999877929688,1357.800048828125,745.627197265625,321.27447509765625,380.0,166.3300018310547,25884.80078125
2025-11-26,415.29998779296875,4517.7998046875,1003.9000244140625,1375.0,763.2054443359375,323.6564636230469,391.5,169.6699981689453,26205.30078125
2025-11-27,413.04998779296875,4483.2001953125,1009.5,1392.199951171875,771.4951782226562,324.8970947265625,392.04998779296875,168.1300048828125,26215.55078125
2025-11-28,411.75,4542.39990234375,1007.5999755859375,1388.800048828125,770.096923828125,324.00384521484375,390.1000061035156,167.9600067138672,26202.94921875
2025-12-01,417.25,4530.7001953125,1002.0999755859375,1390.0999755859375,754.0667724609375,324.64898681640625,389.75,168.6300048828125,26175.75
2025-12-02,413.04998779296875,4508.5,989.7999877929688,1373.0,759.8096313476562,326.13775634765625,388.45001220703125,167.77999877929688,26032.19921875
2025-12-03,403.95001220703125,4436.2998046875,1000.5,1391.5,747.4749145507812,320.53009033203125,383.6499938964844,166.9199981689453,25986.0
2025-12-04,407.1499938964844,4496.7998046875,997.2000122070312,1386.699951171875,746.9255981445312,320.53009033203125,384.45001220703125,166.77000427246094,26033.75
2025-12-05,406.8999938964844,4443.0,1003.2999877929688,1392.5,754.46630859375,320.87744140625,384.5,167.11000061035156,26186.44921875
2025-12-08,386.3999938964844,4287.10009765625,1003.0999755859375,1389.5999755859375,765.902099609375,317.1059265136719,374.1499938964844,163.47000122070312,25960.55078125
2025-12-09,389.45001220703125,4303.0,997.0999755859375,1375.199951171875,772.9933471679688,317.45330810546875,376.25,160.6699981689453,25839.650390625
2025-12-10,387.3500061035156,4294.10009765625,989.7999877929688,1363.5999755859375,783.8298950195312,319.190185546875,379.8500061035156,162.22999572753906,25758.0
2025-12-11,387.5,4320.7998046875,1000.2999877929688,1360.0,777.038330078125,320.1827087402344,380.1499938964844,166.3800048828125,25898.55078125
2025-12-12,389.45001220703125,4302.5,1001.5,1366.0,784.6788940429688,322.61431884765625,381.95001220703125,171.88999938964844,26046.94921875
2025-12-15,390.75,4321.60009765625,996.0999755859375,1365.199951171875,796.0647583007812,321.5225830078125,381.6499938964844,172.8699951171875,26027.30078125
2025-12-16,388.0,4261.39990234375,994.2999877929688,1366.0,799.1109619140625,318.5946960449219,379.8500061035156,169.8300018310547,25860.099609375
2025-12-17,385.6000061035156,4228.39990234375,984.0,1352.4000244140625,788.4242553710938,318.8428039550781,378.54998779296875,170.33999633789062,25818.55078125
2025-12-18,383.45001220703125,4259.5,979.7000122070312,1356.800048828125,797.1134643554688,316.1134033203125,374.95001220703125,168.1199951171875,25815.55078125
2025-12-19,392.8500061035156,4305.2998046875,985.5,1354.0999755859375,801.2084350585938,317.5029296875,380.54998779296875,168.69000244140625,25966.400390625
2025-12-22,398.95001220703125,4386.10009765625,987.7000122070312,1368.5,791.6202392578125,318.29693603515625,380.79998779296875,169.22000122070312,26172.400390625
2025-12-23,399.3999938964844,4407.39990234375,996.5999755859375,1363.0,796.3643798828125,320.82781982421875,382.20001220703125,170.89999389648438,26177.150390625
2025-12-24,400.0,4421.2998046875,997.2000122070312,1359.800048828125,793.6677856445312,320.133056640625,379.70001220703125,170.07000732421875,26142.099609375
2025-12-26,398.45001220703125,4409.2001953125,992.0999755859375,1350.4000244140625,791.0709228515625,321.67144775390625,379.54998779296875,169.1199951171875,26042.30078125
2025-12-29,393.25,4374.2998046875,991.7000122070312,1343.300048828125,794.1171875,323.06097412109375,376.20001220703125,172.3000030517578,25942.099609375
2025-12-30,393.29998779296875,4325.5,990.9000244140625,1342.5,834.9666137695312,322.4654541015625,374.3500061035156,175.8000030517578,25938.849609375
2025-12-31,399.6000061035156,4388.7001953125,991.2000122070312,1342.9000244140625,838.212646484375,327.0805969238281,379.6000061035156,180.0800018310547,26129.599609375
2026-01-01,397.70001220703125,4397.89990234375,991.1500244140625,1338.0,852.6947021484375,333.780029296875,381.8500061035156,181.88999938964844,26146.55078125
2026-01-02,403.1499938964844,4417.7998046875,1001.5999755859375,1355.4000244140625,854.3426513671875,349.4616394042969,393.1000061035156,182.8800048828125,26328.55078125
2026-01-05,413.79998779296875,4526.10009765625,977.5,1371.5,864.5800170898438,347.972900390625,388.8500061035156,185.72000122070312,26250.30078125
2026-01-06,413.1000061035156,4516.0,962.2000122070312,1411.199951171875,859.8358764648438,348.17138671875,386.5,186.1999969482422,26178.69921875
2026-01-07,415.6499938964844,4525.10009765625,949.0499877929688,1427.699951171875,853.9431762695312,346.2359924316406,380.75,183.8000030517578,26140.75
2026-01-08,415.6499938964844,4479.7998046875,946.7000122070312,1435.0,804.803955078125,341.8193359375,374.20001220703125,180.1199951171875,25876.849609375
2026-01-09,418.6499938964844,4462.10009765625,939.0,1404.300048828125,771.195556640625,333.4822998046875,364.79998779296875,178.39999389648438,25683.30078125
2026-01-12,417.70001220703125,4518.39990234375,936.9500122070312,1413.0999755859375,771.395263671875,334.9214172363281,370.6000061035156,183.24000549316406,25790.25
2026-01-13,413.70001220703125,4452.39990234375,937.3499755859375,1437.0,783.430419921875,335.3680419921875,368.45001220703125,182.57000732421875,25732.30078125
2026-01-14,417.6000061035156,4461.39990234375,925.4500122070312,1418.4000244140625,793.118408203125,346.484130859375,367.3999938964844,189.25,25665.599609375
2026-01-15,417.6000061035156,4461.39990234375,925.4500122070312,1418.4000244140625,793.118408203125,346.484130859375,367.3999938964844,189.25,
2026-01-16,410.25,4428.7001953125,931.0999755859375,1410.800048828125,812.294677734375,343.7547302246094,366.1000061035156,188.2100067138672,25694.349609375
2026-01-19,412.79998779296875,4504.2998046875,927.9000244140625,1380.5999755859375,803.255859375,340.7772216796875,363.20001220703125,188.27000427246094,25585.5
2026-01-20,409.3500061035156,4355.2001953125,931.2000122070312,1375.800048828125,758.5612182617188,336.211669921875,352.95001220703125,183.55999755859375,25232.5
2026-01-21,402.6499938964844,4259.39990234375,920.3499755859375,1349.0,749.0230102539062,336.1620788574219,349.3500061035156,184.41000366210938,25157.5
2026-01-22,417.29998779296875,4353.2001953125,918.7000122070312,1345.5,756.0143432617188,339.88397216796875,353.29998779296875,189.10000610351562,25289.900390625
2026-01-23,410.70001220703125,4305.7001953125,916.0999755859375,1343.4000244140625,745.0279541015625,334.17706298828125,345.25,187.61000061035156,25048.650390625
2026-01-27,415.95001220703125,4348.5,926.4000244140625,1361.4000244140625,809.0487060546875,342.1170959472656,347.75,192.27999877929688,25175.400390625
2026-01-28,453.0,4624.0,932.7000122070312,1367.699951171875,808.0,345.4419860839844,355.04998779296875,193.85000610351562,25342.75
2026-01-29,444.5,4601.0,935.5,1383.5999755859375,810.0999755859375,355.46630859375,366.45001220703125,202.32000732421875,25418.900390625
2026-01-30,449.0,4619.39990234375,929.25,1355.0,822.5499877929688,353.3324279785156,366.29998779296875,193.1300048828125,25320.650390625
2026-02-02,439.1000061035156,4338.7001953125,928.0999755859375,1352.800048828125,804.5499877929688,347.7247619628906,358.79998779296875,188.50999450683594,25088.400390625
2026-02-03,438.95001220703125,4470.39990234375,948.7000122070312,1389.699951171875,809.3499755859375,355.8633117675781,365.1000061035156,192.92999267578125,25727.55078125
2026-02-04,439.20001220703125,4217.10009765625,953.0999755859375,1408.4000244140625,782.0999755859375,364.49810791015625,371.54998779296875,195.39999389648438,25776.0
2026-02-05,432.8999938964844,4035.5,949.7000122070312,1396.5,777.5,364.25,364.5,197.75999450683594,25642.80078125
2026-02-06,429.6499938964844,4067.5,941.0999755859375,1406.0999755859375,784.9000244140625,365.04998779296875,365.95001220703125,197.05999755859375,25693.69921875
2026-02-09,437.29998779296875,4131.0,937.25,1396.300048828125,790.25,361.8999938964844,368.70001220703125,202.0,25867.30078125
2026-02-10,437.29998779296875,4168.2998046875,932.4000244140625,1406.5,787.5999755859375,366.8999938964844,369.95001220703125,208.00999450683594,25935.150390625
2026-02-11,437.54998779296875,4133.0,927.0999755859375,1406.0999755859375,799.8499755859375,368.45001220703125,375.6499938964844,207.58999633789062,25953.849609375
2026-02-12,443.8999938964844,4158.89990234375,920.5999755859375,1430.0,799.5999755859375,368.25,380.54998779296875,208.11000061035156,25807.19921875
2026-02-13,435.54998779296875,4212.39990234375,903.9000244140625,1414.5999755859375,764.2000122070312,363.0,374.1000061035156,203.17999267578125,25471.099609375
